Date,FII_Gross_Purchase,FII_Gross_Sales,FII_Net_Purchase_Sales,DII_Gross_Purchase,DII_Gross_Sales,DII_Net_Purchase_Sales
24-04-2018,4356.2,5037.19,-680.99,3383.4,2874.85,508.55
23-04-2018,4093.36,4352.44,-259.08,3299.3,2912.04,387.26
20-04-2018,5297.51,5318.53,-21.02,4063.05,3952.04,111.01
19-04-2018,4838.37,5463.36,-624.99,3371.41,2922.8,448.61
18-04-2018,4064.6,4980.31,-915.71,3379.06,2509.36,869.7
17-04-2018,4559.84,5511.23,-951.39,3232.34,2508.53,723.81
16-04-2018,3923.95,4232.08,-308.13,2998.66,3027.63,-28.97
13-04-2018,4338,4737.59,-399.59,3564.73,3258.68,306.05
12-04-2018,4713.7,4344.8,368.9,3262.6,3878.41,-615.81
11-04-2018,4832.1,4469.8,362.3,3249.4,3137.58,111.82
10-04-2018,4186.05,4871.04,-684.99,3633.18,2979.53,653.65
09-04-2018,4447.12,5748.05,-1300.93,3523.36,3164.01,359.35
06-04-2018,3926.61,4451.46,-524.85,3773.95,2468.5,1305.45
05-04-2018,4460.59,4568.61,-108.02,4560.79,3945.51,615.28
03-04-2018,5463.44,5839.95,-376.51,3329.77,2850.59,479.18
02-04-2018,4031.89,4721.64,-689.75,2960.72,2547.56,413.16
28-03-2018,10134.19,11324.74,-1190.55,9501.71,7541.04,1960.67
27-03-2018,6108.8,5045.68,1063.12,5501.54,3328.63,2172.91
26-03-2018,4134.47,4875.66,-741.19,6444.07,4426.12,2017.95
23-03-2018,7245.51,5617.32,1628.19,4202.8,5138.21,-935.41
22-03-2018,5224.75,5063.64,161.11,3692.36,3282.47,409.89
21-03-2018,5514.9,5416.46,98.44,3692.23,3494.45,197.78
20-03-2018,4976.33,4632.17,344.16,3573.71,2842.54,731.17
19-03-2018,4288.03,3995.8,292.23,3966.58,4158.1,-191.52
16-03-2018,14024.67,14175.13,-150.46,4485.7,5256.23,-770.53
15-03-2018,4247.51,4952.91,-705.4,3113.11,2856.66,256.45
14-03-2018,4093.56,4352.54,-258.98,2673.68,3105.71,-432.03
13-03-2018,11366.34,4337.92,7028.42,5281.93,3668.54,1613.39
12-03-2018,5309.09,4934.44,374.65,2917.61,3382.2,-464.59
09-03-2018,4514.2,3963.84,550.36,2865.87,2930.87,-65
08-03-2018,5253.66,5618.46,-364.8,3950.62,3275.36,675.26
07-03-2018,4879.62,5599.4,-719.78,3950.27,3540.93,409.34
06-03-2018,5931.75,5311.67,620.08,3006.68,3741.01,-734.33
05-03-2018,6115,6481.6,-366.6,3159.68,3313.88,-154.2
01-03-2018,5514.41,5272.56,241.85,3323.03,3326.32,-3.29
28-02-2018,8739.25,10489.77,-1750.52,4791.02,3194.13,1596.89
27-02-2018,4383.74,5290.6,-906.86,3609.18,2562.51,1046.67
26-02-2018,4274.02,5393.53,-1119.51,3899.26,2489.81,1409.45
23-02-2018,5344.49,5830.81,-486.32,4240.79,2726.76,1514.03
22-02-2018,7595.33,9930.67,-2335.34,6510.35,5450.93,1059.42
21-02-2018,5860.21,7074.39,-1214.18,4218.31,2842.83,1375.48
20-02-2018,3052.98,3903.33,-850.35,4124.06,2686.82,1437.24
19-02-2018,3368.46,4264.25,-895.79,3120.87,2534.35,586.52
16-02-2018,3104.56,4170.55,-1065.99,3926.11,2798.33,1127.78
15-02-2018,4272,4512.29,-240.29,3024.47,2974.55,49.92
14-02-2018,6413.02,7141.73,-728.71,3545.62,3698.01,-152.39
12-02-2018,4344.74,5158.85,-814.11,3941.56,2598.86,1342.7
09-02-2018,3563.44,4915.14,-1351.7,3151.85,2563.43,588.42
08-02-2018,4395.66,6692.75,-2297.09,5670.62,3297.03,2373.59
07-02-2018,5874.54,6897.04,-1022.5,4011.31,3550.12,461.19
06-02-2018,5873.56,8199.66,-2326.1,5594.31,3894.57,1699.74
05-02-2018,5805.68,7069.25,-1263.57,4889.79,3726.15,1163.64
02-02-2018,7957.38,7007.38,950,4945.3,5454.08,-508.78
01-02-2018,7658.46,6558.68,1099.78,5001.78,5360.28,-358.5
30-01-2018,6182.63,6288.19,-105.56,4636.1,4917.75,-281.65
29-01-2018,8487.54,8195.68,291.86,4620.09,4530.01,90.08
25-01-2018,9091.88,8154.57,937.31,6756.82,7722.49,-965.67
24-01-2018,7723.45,6947.03,776.42,5435.95,5629.82,-193.87
23-01-2018,8312.42,7083.07,1229.35,6324.24,6155.21,169.03
22-01-2018,7002.31,5434.8,1567.51,3583.17,4045.04,-461.87
19-01-2018,6104.97,5116.72,988.25,3716.09,3506.23,209.86
18-01-2018,9014.99,7120,1894.99,4396.02,5053.48,-657.46
17-01-2018,7883.29,7258.16,625.13,4688.22,4519.61,168.61
16-01-2018,8203.03,7509.86,693.17,4002.63,4249.01,-246.38
15-01-2018,5146.96,5114.04,32.92,3864.42,4037.7,-173.28
12-01-2018,5857.14,6015.3,-158.16,3264.47,2568.22,696.25
11-01-2018,4977.52,5601.15,-623.63,3635.6,2865.58,770.02
10-01-2018,3796.92,4369.18,-572.26,3943.39,3343.15,600.24
09-01-2018,4872.45,5176.39,-303.94,4017.72,3494.82,522.9
08-01-2018,5636.67,4943.84,692.83,3709.76,3916.06,-206.3
05-01-2018,5811.9,5230.47,581.43,3984.73,3741.6,243.13
04-01-2018,4624.1,4412.05,212.05,3816.57,3491.33,325.24
03-01-2018,4529.24,4432.93,96.31,3081.06,3350.26,-269.2
02-01-2018,3162.36,2639.62,522.74,3230.34,3165.64,64.7
01-01-2018,769.77,443.86,325.91,2499.42,3799.73,-1300.31
29-12-2017,3586.68,2991.64,595.04,4282.72,3821.35,461.37
28-12-2017,5485.87,4923.32,562.55,5561.74,6335.83,-774.09
27-12-2017,2825.84,2653.52,172.32,3060.42,3267.1,-206.68
26-12-2017,2029.12,2073.19,-44.07,4487.19,3942.69,544.5
22-12-2017,3653.46,3545.59,107.87,3783.08,3411.55,371.53
21-12-2017,4753.35,5137.34,-383.99,4730.99,3156.69,1574.3
20-12-2017,4776.52,6281.56,-1505.04,4388.5,4242.33,146.17
19-12-2017,5638.36,6046.19,-407.83,4298.37,3940.97,357.4
18-12-2017,4297.2,4728.97,-431.77,4099.72,3022.91,1076.81
15-12-2017,9250.86,10171.89,-921.03,4812.6,4177.16,635.44
14-12-2017,4976.35,4744.18,232.17,3535.15,3909.36,-374.21
13-12-2017,5335.71,5914.36,-578.65,3493.61,3610.09,-116.48
12-12-2017,6888.97,6045.77,843.2,2633.71,3487.38,-853.67
11-12-2017,4881.28,5066.88,-185.6,3098.14,2989.2,108.94
08-12-2017,6123.79,6798.95,-675.16,4426.73,3183.73,1243
07-12-2017,4483.29,5558.91,-1075.62,3850.2,2923.52,926.68
06-12-2017,4819.29,6037.21,-1217.92,3416.35,2421.24,995.11
05-12-2017,3728.28,5198.84,-1470.56,3312.51,2238.12,1074.39
04-12-2017,3988.6,4322.19,-333.59,3207.04,2430.86,776.18
01-12-2017,4564.7,4258.59,306.11,2335.29,2159.1,176.19
29-11-2017,4660.25,5519.52,-859.27,3805.47,3034.4,771.07
28-11-2017,4438.78,4426.54,12.24,3890.03,4318.18,-428.15
27-11-2017,4087.75,4512.52,-424.77,2902.5,2833.1,69.4
24-11-2017,4327.32,4743.6,-416.28,3389.69,2962.06,427.63
23-11-2017,4395.98,4322.76,73.22,3101.46,2879.25,222.21
22-11-2017,4717.84,5159.3,-441.46,3438.83,2601.61,837.22
21-11-2017,5995.72,6722.73,-727.01,4073.23,3247.73,825.5
20-11-2017,4698.76,5057.5,-358.74,2858.34,2245.34,613
17-11-2017,6715.94,5439.32,1276.62,4377.74,2910.8,1466.94
16-11-2017,4551.77,4999.19,-447.42,3181.07,2333.62,847.45
15-11-2017,5294.73,5676.15,-381.42,3895.02,3025.93,869.09
14-11-2017,8052.25,5475.27,2576.98,3211.77,3213.07,-1.3
13-11-2017,4620.5,4854.06,-233.56,3658.98,3927.75,-268.77
10-11-2017,4690.07,5219.29,-529.22,5467.58,3546.71,1920.87
09-11-2017,5653.62,6367.37,-713.75,3444.24,3212.99,231.25
08-11-2017,12418.41,16256.68,-3838.27,6917.14,3878.98,3038.16
07-11-2017,5563.47,5102,461.47,4168.52,6214.59,-2046.07
06-11-2017,5164.32,4588.05,576.27,3987.48,4251.32,-263.84
03-11-2017,4660.27,14351.11,-9690.84,3877.08,3843.68,33.4
02-11-2017,5441.78,4408.9,1032.88,4042.38,4498.89,-456.51
01-11-2017,6131.83,5093.52,1038.31,4519.98,5187.89,-667.91
31-10-2017,5991.94,6523.76,-531.82,3905.61,3308.69,596.92
30-10-2017,4946.4,5132.44,-186.04,3773.89,3634.21,139.68
27-10-2017,6105.99,6746.94,-640.95,4154.09,4097.52,56.57
26-10-2017,10216.36,10591.99,-375.63,6751.09,7274.63,-523.54
25-10-2017,13402.22,9819.72,3582.5,7808.67,7964.38,-155.71
24-10-2017,4033.61,5340.37,-1306.76,3666.45,3074.17,592.28
23-10-2017,6646.46,6727.97,-81.51,3080.52,2772.68,307.84
19-10-2017,15.36,59.1,-43.74,44.16,3.38,40.78
18-10-2017,4936.95,6188.11,-1251.16,4054.52,3150.25,904.27
17-10-2017,4373.7,4858.62,-484.92,3386.69,2577.66,809.03
16-10-2017,5286.91,5316.83,-29.92,3215.99,2943.3,272.69
13-10-2017,5348.89,7047.39,-1698.5,4722.6,3132.47,1590.13
12-10-2017,4095.62,4763.75,-668.13,3507.55,2635.01,872.54
11-10-2017,5489.27,5597.22,-107.95,3469.48,3235.68,233.8
10-10-2017,3518.19,4023.01,-504.82,3045.65,2643.5,402.15
09-10-2017,2882.87,3357.98,-475.11,2585.48,2530.06,55.42
06-10-2017,3601.52,4641.92,-1040.4,3978.12,2738.38,1239.74
05-10-2017,3201.46,3857.96,-656.5,2946,2426.97,519.03
04-10-2017,3963.75,4595.89,-632.14,2814.19,2229.31,584.88
03-10-2017,5770.2,6463.23,-693.03,3803.19,2250.78,1552.41
28-09-2017,7171.4,12499.86,-5328.46,9521.63,4325.03,5196.6
27-09-2017,5383.36,6239.64,-856.28,4231.83,2373.54,1858.29
26-09-2017,3556.76,5472.3,-1915.54,4433.83,2896.73,1537.1
25-09-2017,5502.66,6752.11,-1249.45,4502.22,3492.24,1009.98
22-09-2017,4528.7,5770.43,-1241.73,4204.67,3683.5,521.17
21-09-2017,4776.11,5981.06,-1204.95,3754.57,2338.02,1416.55
20-09-2017,6115.16,7300.6,-1185.44,3088.33,2142.1,946.23
19-09-2017,2984.38,4704,-1719.62,3602.27,3679.95,-77.68
18-09-2017,3383.14,3480.06,-96.92,3443.44,2667.83,775.61
15-09-2017,11764.47,11345.61,418.86,3049.33,2923.78,125.55
14-09-2017,3693.01,5027.24,-1334.23,3604.18,2810.87,793.31
13-09-2017,3695.52,4522.29,-826.77,3379.36,2653.46,725.9
12-09-2017,3992.62,5223.36,-1230.74,4012.24,2699.16,1313.08
11-09-2017,3993.31,4385.83,-392.52,3741.67,2864.3,877.37
08-09-2017,3736.92,3993.34,-256.42,2859.43,2371.46,487.97
07-09-2017,5168.73,5732.73,-564,3065.64,2820.32,245.32
06-09-2017,3017.58,4370.6,-1353.02,2502,2450.43,51.57
05-09-2017,2705.72,3084.88,-379.16,2497.88,2023.52,474.36
04-09-2017,2203.26,3077.17,-873.91,1883.01,1932.11,-49.1
01-09-2017,3152.87,3985.68,-832.81,2823.47,2091.75,731.72
30-08-2017,4169.51,4181.97,-12.46,2238.99,1948.21,290.78
29-08-2017,4264.09,5723.73,-1459.64,2985.42,1594.09,1391.33
28-08-2017,5926.89,6051.63,-124.74,2546.38,2070.12,476.26
24-08-2017,4243.92,4940.85,-696.93,3686.43,2642.05,1044.38
23-08-2017,3925.97,5083.49,-1157.52,3112.84,2183,929.84
22-08-2017,3415.48,4244.17,-828.69,2842.75,2407.7,435.05
21-08-2017,4236.34,6219.73,-1983.39,2929.98,2455.26,474.72
18-08-2017,4784.99,6967.11,-2182.12,3699.36,3114.77,584.59
17-08-2017,3453.31,4434.36,-981.05,2764.95,1936.36,828.59
16-08-2017,5399.89,6489.99,-1090.1,3569.72,2232.81,1336.91
14-08-2017,3230.73,4869.56,-1638.83,3652.65,2033.48,1619.17
11-08-2017,4119.5,6063.36,-1943.86,5085.82,3068.98,2016.84
10-08-2017,4384.52,5555.73,-1171.21,4085.04,3263.32,821.72
09-08-2017,3238.44,4079.88,-841.44,2886.47,2333.3,553.17
08-08-2017,6245.66,4705.84,1539.82,3151.6,2353.05,798.55
07-08-2017,3789.74,3988.95,-199.21,2572.38,2264.23,308.15
04-08-2017,4266.47,5120.27,-853.8,3948.95,2931.85,1017.1
03-08-2017,5533.65,5509.58,24.07,3068.64,3457.98,-389.34
02-08-2017,4061.95,3588.23,473.72,2671.26,2904.21,-232.95
01-08-2017,4515.64,5461.47,-945.83,4313.29,2922.64,1390.65
28-07-2017,5141.27,5364.39,-223.12,3627.12,3202.45,424.67
27-07-2017,9719.93,7850.01,1869.92,5749.88,6409.91,-660.03
26-07-2017,5423.43,5484.03,-60.6,3544.97,2868.36,676.61
25-07-2017,5603.93,5333.16,270.77,3501.33,3710.83,-209.5
24-07-2017,4789.38,5156.22,-366.84,3149.51,2480.64,668.87
21-07-2017,5313.04,5300.14,12.9,2719.65,2571.99,147.66
20-07-2017,4299.1,4144.19,154.91,3220.94,3220.86,0.08
19-07-2017,6569.88,5523.23,1046.65,3503,3515.48,-12.48
18-07-2017,6676.25,6358.81,317.44,3017.29,3992.3,-975.01
17-07-2017,4554.14,4225.53,328.61,2374.8,2821.94,-447.14
14-07-2017,4265.62,3592.06,673.56,2472.46,2608.73,-136.27
13-07-2017,5330.82,5389.97,-59.15,3269.46,2990.33,279.13
12-07-2017,4562.89,4201.64,361.25,2603.71,2934.29,-330.58
11-07-2017,5716.84,5534.79,182.05,3394.66,3058.91,335.75
10-07-2017,2286.09,2183.82,102.27,2416.15,1521.58,894.57
07-07-2017,3685.53,4207.61,-522.08,3084.09,2364.01,720.08
06-07-2017,4316.86,4332.15,-15.29,2887.4,2571.45,315.95
05-07-2017,3509.33,3281.76,227.57,2563.41,2488.05,75.36
04-07-2017,3749.62,4583.98,-834.36,2778.21,2482.33,295.88
03-07-2017,3498.42,4303.09,-804.67,3169.01,2214.67,954.34
30-06-2017,4385.21,4545.69,-160.48,3250.32,2054.61,1195.71
29-06-2017,6833.65,7974.42,-1140.77,4728.68,4128.45,600.23
28-06-2017,5176.44,5645.53,-469.09,2849.83,2680.86,168.97
23-06-2017,4875.82,4605.87,269.95,2537.14,2582.92,-45.78
22-06-2017,6372.36,6179.68,192.68,3449.68,2994.47,455.21
21-06-2017,4834.65,4987.47,-152.82,6553.95,6595.34,-41.39
20-06-2017,4296.89,4609.73,-312.84,2580.21,2103.08,477.13
19-06-2017,3843.21,4093.6,-250.39,2539.58,2009.68,529.9
16-06-2017,7936.21,8700.69,-764.48,3555.73,2664.82,890.91
15-06-2017,4998.79,5644.14,-645.35,3015.31,2160.46,854.85
14-06-2017,6715.41,6876.54,-161.13,2760.9,2689.25,71.65
13-06-2017,3941.55,4253.95,-312.4,2480.57,2175.99,304.58
12-06-2017,3279.42,3448.67,-169.25,2395.15,2458.26,-63.11
09-06-2017,4014.78,4115.77,-100.99,2536.55,2211.85,324.7
08-06-2017,5834.64,5743.86,90.78,3641.87,2903.09,738.78
07-06-2017,5067.47,4993.68,73.79,2489.86,2323.64,166.22
06-06-2017,4247.75,4186.59,61.16,2305.82,2665.83,-360.01
05-06-2017,4219.86,3743.22,476.64,1794.45,1780.83,13.62
02-06-2017,4246.62,4305.75,-59.13,2420.69,2198.4,222.29
01-06-2017,4498.52,5015.83,-517.31,2444.58,2272.93,171.65
30-05-2017,3345.86,3562.96,-217.1,2893.71,2526.74,366.97
29-05-2017,3898.94,4608.91,-709.97,3431.84,3141.31,290.53
26-05-2017,4460.68,4734.82,-274.14,3727.23,2718.67,1008.56
25-05-2017,9071.94,8482.83,589.11,4990.22,5226.66,-236.44
24-05-2017,5943.44,5861.56,81.88,3164.59,2967.28,197.31
23-05-2017,5724.65,6125.18,-400.53,3415.7,3063.16,352.54
22-05-2017,4137.51,4458.78,-321.27,3653.14,2390.5,1262.64
19-05-2017,4715.86,5704.56,-988.7,3344.67,2995.46,349.21
18-05-2017,5819.84,6180.43,-360.59,3714.44,2816.48,897.96
17-05-2017,6286.61,7018,-731.39,3386.31,2771.8,614.51
16-05-2017,5578.03,4719.74,858.29,2644.79,3046.68,-401.89
15-05-2017,4613.57,4378.24,235.33,2187.18,2252.95,-65.77
12-05-2017,4759.47,3917.67,841.8,2484.04,3194.87,-710.83
11-05-2017,5025.81,3719.1,1306.71,2585.8,3622.98,-1037.18
10-05-2017,4631.97,3738.61,893.36,2359.75,2589.48,-229.73
09-05-2017,4955.74,4622.87,332.87,2367.71,2350.79,16.92
08-05-2017,3404.26,3946.73,-542.47,2951.37,2288.04,663.33
05-05-2017,4839.14,5203.12,-363.98,2967.24,2669.13,298.11
04-05-2017,5618.82,6219.94,-601.12,3929.12,3003.02,926.1
03-05-2017,3968.93,4486.67,-517.74,2603.01,2490.65,112.36
02-05-2017,5494.72,6106.54,-611.82,2530.28,1988.89,541.39
28-04-2017,4556.74,5707.17,-1150.43,3691.34,2006.9,1684.44
27-04-2017,6340.04,6521.75,-181.71,3862.67,3629.36,233.31
26-04-2017,5358.25,5850.77,-492.52,3813.44,2802.06,1011.38
25-04-2017,5634.16,5455.34,178.82,3952.59,2954.33,998.26
24-04-2017,4001.95,4281.5,-279.55,3479.94,2495.77,984.17
21-04-2017,5234.97,6213.31,-978.34,3546.28,2413.89,1132.39
20-04-2017,3959.27,4128.11,-168.84,3340.94,3332.12,8.82
19-04-2017,3778.12,4451.5,-673.38,2995.01,2469.49,525.52
18-04-2017,3463.95,4394.62,-930.67,3337.42,2459.34,878.08
17-04-2017,1954.86,2205.4,-250.54,2471.37,2523.75,-52.38
13-04-2017,3175.58,3583.46,-407.88,2628.59,2563.16,65.43
12-04-2017,4150.03,4730.73,-580.7,3342.36,2641.24,701.12
11-04-2017,4659.06,5409.58,-750.52,3587.51,2760.85,826.66
10-04-2017,3747.19,4463.38,-716.19,2856.64,2654.95,201.69
07-04-2017,5081.79,5344.16,-262.37,3720.66,3305.72,414.94
06-04-2017,5130.01,4987.33,142.68,3106.15,3311.79,-205.64
05-04-2017,7797.9,7457.77,340.13,3294.4,3488.45,-194.05
03-04-2017,3570.72,3036.27,534.45,3161.51,3128.22,33.29
30-03-2017,12106.11,12038.14,67.97,6744.76,5042.97,1701.79
29-03-2017,9130,8669.02,460.98,3914.8,2631.77,1283.03
28-03-2017,11732.22,5316.84,6415.38,2972.23,2616,356.23
27-03-2017,9200.02,8622.14,577.88,2616.14,3210.62,-594.48
24-03-2017,5351.9,4808.55,543.35,2903.05,2786.55,116.5
23-03-2017,5979.77,4885.33,1094.44,2449.71,3040.49,-590.78
22-03-2017,6557.67,6201.03,356.64,2336.41,3116.32,-779.91
21-03-2017,8539.14,6876.42,1662.72,2426.26,3224.83,-798.57
20-03-2017,4931.64,4874.97,56.67,2173.08,2709.29,-536.21
17-03-2017,11396.65,9864.26,1532.39,2930,3641.5,-711.5
16-03-2017,5577.13,4217.03,1360.1,3187.22,3275.39,-88.17
15-03-2017,5958.4,4817.27,1141.13,3197.36,3070.61,126.75
14-03-2017,10204.74,6116.85,4087.89,3208.02,4727.96,-1519.94
10-03-2017,4622.04,4209.9,412.14,2505.54,2519.45,-13.91
09-03-2017,4304.41,3816.8,487.61,2646.67,2635.69,10.98
08-03-2017,7540.73,3967.69,3573.04,1678.6,3413.72,-1735.12
07-03-2017,4820.04,3899.58,920.46,1842.82,2916.57,-1073.75
06-03-2017,4328.99,3764.84,564.15,2032.43,2514.39,-481.96
03-03-2017,5269.58,3740.1,1529.48,2282.05,3019.05,-737
02-03-2017,4985.13,4862.19,122.94,3034.36,3117.57,-83.21
01-03-2017,5205.38,5403.65,-198.27,3061.44,2807.23,254.2
28-02-2017,9291.34,8145.11,1146.23,3843.93,3575.59,268.34
27-02-2017,5176.44,5321.99,-145.55,3684.94,3421.15,263.79
23-02-2017,9571.26,9178.93,392.33,4954.39,5399.43,-445.04
22-02-2017,5860.9,6120.11,-259.21,3705.51,2787.54,917.97
21-02-2017,4031.4,5467.16,-1435.76,2984.2,1448.76,1535.44
20-02-2017,3008.51,3441.89,-433.38,2689.5,1861.6,827.9
17-02-2017,13253,5209.86,8043.14,3419.07,9051.06,-5631.99
16-02-2017,5043.1,5258.79,-215.69,2876.6,2030.49,846.11
15-02-2017,5547.95,5322.11,225.84,2360.89,2111.91,248.98
14-02-2017,4382.69,4389.14,-6.45,1763.12,1766.32,-3.2
13-02-2017,3863.41,3556.67,306.74,1862.36,2034.06,-171.7
10-02-2017,4927.71,4423.2,504.51,2493.61,2718.37,-224.76
09-02-2017,4782.57,4425.94,356.63,1898.95,2278.58,-379.63
08-02-2017,4524.65,4652.34,-127.69,1952.93,2119.75,-166.82
07-02-2017,4363.17,4162.04,201.13,8952.68,7332.65,1620.03
06-02-2017,4079.23,4482.75,-403.52,2774.48,2324.96,449.52
03-02-2017,5123.63,4769.79,353.84,2354.95,2397.48,-42.53
02-02-2017,5360.88,5252.29,108.59,3083.74,3194.63,-110.89
01-02-2017,5530.41,5437.68,92.73,3460.36,2326.62,1133.74
31-01-2017,4608.79,5141.67,-532.88,3726.34,3488.97,237.37
30-01-2017,3212.83,2605.47,607.36,2525.39,2485.35,40.04
27-01-2017,5828.97,5617.2,211.77,2807.64,2325.12,482.52
25-01-2017,8874.28,7495.47,1378.81,3575.81,3192.78,383.03
24-01-2017,5052.29,4958.34,93.95,2803.45,2269.96,533.49
23-01-2017,4301.89,4590.69,-288.8,2765.23,2245.24,519.99
20-01-2017,4510.7,4537.04,-26.34,2364.1,2539.58,-175.48
19-01-2017,4091.02,4223.28,-132.26,2544.6,2164.97,379.63
17-01-2017,3448.66,3306.45,142.21,2096.26,2703.49,-607.23
16-01-2017,2380.5,2727.75,-347.25,2270.61,2067.16,203.45
13-01-2017,3227.58,3345.17,-117.59,2345.04,2818.54,-473.5
12-01-2017,3395.82,3408.59,-12.77,2224.14,2334.22,-110.08
11-01-2017,3906.72,4534.02,-627.3,3964.24,2848.09,1116.15
10-01-2017,3569.04,3590.24,-21.2,2458.26,2204.9,253.36
09-01-2017,2183.14,2508.24,-325.1,1919.83,1823.01,96.82
06-01-2017,3502.2,3757.41,-255.21,2563.28,2397.99,165.29
05-01-2017,4518.96,4605.84,-86.88,2259.39,1810.32,449.07
04-01-2017,3428.23,4228.94,-800.71,1887.48,1460.39,427.09
03-01-2017,1909.03,2409.52,-500.49,2124.08,1561.81,562.27
02-01-2017,959.07,1219.71,-260.64,1630.57,1609.91,20.66
29-12-2016,4487.84,5150.13,-662.29,3094.12,2136.29,957.83
28-12-2016,2294.86,2821.92,-527.06,2206.64,1381.8,824.84
27-12-2016,1630.58,2342.75,-712.17,2558.64,1056.23,1502.41
26-12-2016,987.6,2082.64,-1095.04,2106.71,1041.32,1065.39
23-12-2016,2073.85,3536.5,-1462.65,2624.87,1009.93,1614.94
22-12-2016,3652.17,4266.57,-614.4,1891.26,1571.47,319.79
21-12-2016,3610.69,4788.77,-1178.08,2097.8,1039.84,1057.96
20-12-2016,3278.43,3964.36,-685.93,1798.47,1379.54,418.93
19-12-2016,3078.44,3614.21,-535.77,1811.32,1254.96,556.36
16-12-2016,6835.01,6925.37,-90.36,2184.45,2153.97,30.48
15-12-2016,3780.65,4392.62,-611.97,1989.21,2166.69,-177.48
14-12-2016,4178.33,4810.62,-632.29,1749.48,1538.62,210.86
13-12-2016,3969.39,6150.42,-2181.03,1531.99,1353.07,178.92
12-12-2016,2550.99,2645.44,-94.45,962.26,1228.46,-266.2
09-12-2016,3662.72,3462.2,200.52,1608.44,1318.87,289.57
08-12-2016,4322.71,3623.85,698.86,1606.08,1541.76,64.32
07-12-2016,3941.02,3747.36,193.66,1731.59,1787.87,-56.28
06-12-2016,3109.03,2947.23,161.8,1162.7,1327.38,-164.68
05-12-2016,3332.96,3650.81,-317.85,1381.33,1217.69,163.64
02-12-2016,4041.4,4231.92,-190.52,1637.36,2055.94,-418.58
01-12-2016,3499.65,3902.27,-402.62,1879.47,1641.66,237.81
29-11-2016,4684.1,5399.4,-715.3,2168.59,1634.39,534.2
29-11-2016,4684.1,5399.4,-715.3,2168.59,1634.39,534.2
28-11-2016,3960.46,5396.86,-1436.4,2494.85,1261.06,1233.79
28-11-2016,3960.46,5396.86,-1436.4,2494.85,1261.06,1233.79
25-11-2016,3849.34,4222.22,-372.88,2695.81,1697.97,997.84
25-11-2016,3849.34,4222.22,-372.88,2695.81,1697.97,997.84
24-11-2016,6175.67,8185.82,-2010.15,3819.15,2170.93,1648.22
24-11-2016,6175.67,8185.82,-2010.15,3819.15,2170.93,1648.22
23-11-2016,4265.03,5288.15,-1023.12,2695.57,1440.9,1254.67
23-11-2016,4265.03,5288.15,-1023.12,2695.57,1440.9,1254.67
22-11-2016,4418.49,5111.34,-692.85,2727.86,1652.66,1075.2
22-11-2016,4418.49,5111.34,-692.85,2727.86,1652.66,1075.2
21-11-2016,4323.6,5634.42,-1310.82,2635.37,1424.36,1211.01
21-11-2016,4323.6,5634.42,-1310.82,2635.37,1424.36,1211.01
18-11-2016,4112.43,5038.75,-926.32,2641.1,1497.66,1143.44
18-11-2016,4112.43,5038.75,-926.32,2641.1,1497.66,1143.44
17-11-2016,4577.69,5561.62,-983.93,2789.11,1644.96,1144.15
17-11-2016,4577.69,5561.62,-983.93,2789.11,1644.96,1144.15
16-11-2016,7341.61,9298.65,-1957.04,4887.66,2543.35,2344.31
16-11-2016,7341.61,9298.65,-1957.04,4887.66,2543.35,2344.31
15-11-2016,8957.98,11311.8,-2353.82,4810.16,4914.99,-104.83
15-11-2016,8957.98,11311.8,-2353.82,4810.16,4914.99,-104.83
11-11-2016,5048.86,6542.13,-1493.27,2887.44,2822.72,64.72
11-11-2016,5048.86,6542.13,-1493.27,2887.44,2822.72,64.72
10-11-2016,5591.93,6325.42,-733.49,2999.8,2360.61,639.19
10-11-2016,5591.93,6325.42,-733.49,2999.8,2360.61,639.19
09-11-2016,5107.63,7202.63,-2095,4753.76,3637.45,1116.31
09-11-2016,5107.63,7202.63,-2095,4753.76,3637.45,1116.31
08-11-2016,3612.74,3526.08,86.66,2351.69,2057.63,294.06
08-11-2016,3612.74,3526.08,86.66,2351.69,2057.63,294.06
07-11-2016,4407.65,4096.47,311.18,3530.8,2750.94,779.86
07-11-2016,4407.65,4096.47,311.18,3530.8,2750.94,779.86
04-11-2016,4277.18,4620.48,-343.3,5115.39,4025.53,1089.86
04-11-2016,4277.18,4620.48,-343.3,5115.39,4025.53,1089.86
03-11-2016,3060.22,3766.99,-706.77,2775.42,2240.44,534.98
03-11-2016,3060.22,3766.99,-706.77,2775.42,2240.44,534.98
02-11-2016,3625.45,4292.82,-667.37,2376.08,1968.81,407.27
02-11-2016,3625.45,4292.82,-667.37,2376.08,1968.81,407.27
01-11-2016,4897.3,5021.26,-123.96,2226.9,2034.8,192.1
01-11-2016,4897.3,5021.26,-123.96,2226.9,2034.8,192.1
30-10-2016,17.21,123.98,-106.77,30.96,17.81,13.15
28-10-2016,4634.23,5411.81,-777.58,2926.42,1802.34,1124.08
27-10-2016,6195.8,6665.73,-469.93,3291.89,2435.39,856.5
26-10-2016,3905.18,5355.83,-1450.65,2825.97,1836.51,989.46
25-10-2016,3471.76,4078.1,-606.34,2104.76,1715.65,389.11
24-10-2016,3014.06,3339.19,-325.13,2119.48,1786.22,333.26
21-10-2016,3501.42,3774.33,-272.91,2517.59,2017.22,500.37
20-10-2016,2751.57,2744.27,7.3,2480.7,1897.48,583.22
